150514 1839 4803
150515 1841 4807
150517 1844 4818
150518 1845 4824
150519 1846 4826
150520 1847 4831
150521 1849 4838
150522 1850 4845
150525 1851 4856
150526 1853 4858
150527 1857 4863
150528 1860 4872
150529 1862 4880
150530 1865 4887
150606 1866 4903
150611 1867 4915
150614 1868 4924
150617 1870 4928
150624 1873 4949
150627 1876 4963
150711 1877 4988
150715 1878 4997
150719 1879 5001
150724 1880 5013
150729 1882 5022
150801 1886 5038
150802 1889 5046
150806 1892 5059
150808 1895 5067
150810 1898 5073
150811 1901 5081
150814 1904 5090
150817 1905 5093
150818 1907 5099
150901 1909 5130
150902 1910 5136
150905 1913 5144
150921 1914 5158
150923 1915 5161
150929 1916 5166
151028 1918 5193
151107 1921 5201
151118 1924 5211
151125 1925 5222
151205 1926 5230
151214 1930 5235
160110 1931 5246
160122 1935 5260
160128 1937 5274
160213 1938 5297
160217 1940 5318
160319 1941 5341
160330 1942 5357
160412 1944 5371
160427 1949 5384
160429 1951 5395
160503 1953 5402
160513 1954 5423
160528 1956 5431
160614 1957 5451
160622 1959 5466
160628 1961 5476
160701 1963 5484
160716 1965 5494
160825 1966 5504
160921 1969 5519
160927 1972 5534
160928 1975 5544
161004 1979 5549
161006 1980 5561
161022 1982 5569
161101 1984 5583
161108 1985 5595
161113 1987 5606
161204 1991 5634
161210 1994 5644
161212 2000 5656
170105 2001 5681
170224 2003 5697
